order_id,order_name,order_date,price,cogs,sku,campaign_name,adset_name,ad_name,channel,attribution_source
gid://shopify/Order/6375360921689,TC-001/25-26/5615,2025-07-23 12:20:53,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6375372357721,TC-001/25-26/5616,2025-07-23 12:40:01,449.0,194.0,TH-008-CLIBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-008-CLIBRU,Meta,customer_journey
gid://shopify/Order/6375388938329,TC-001/25-26/5618,2025-07-23 13:11:42,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6375481114713,TC-001/25-26/5621,2025-07-23 15:26:46,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6375489994841,TC-001/25-26/5622,2025-07-23 15:41:52,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6375577354329,TC-001/25-26/5624,2025-07-23 17:44:06,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6375628046425,TC-001/25-26/5625,2025-07-23 18:37:41,799.0,211.0,TH-037-MISTBRU,TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,Meta,customer_journey
gid://shopify/Order/6375680442457,TC-001/25-26/5626,2025-07-23 19:25:26,1799.0,682.0,TH-068-WILD-S,TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6375701610585,TC-001/25-26/5628,2025-07-23 19:44:35,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",,,,Direct,
gid://shopify/Order/6375741554777,TC-001/25-26/5629,2025-07-23 20:16:10,1799.0,682.0,TH-068-WILD-S,TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6376019820633,TC-001/25-26/5632,2025-07-23 23:44:30,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6376507605081,TC-001/25-26/5633,2025-07-24 06:30:17,549.0,355.0,TH-016-SIPBOT,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6376531886169,TC-001/25-26/5634,2025-07-24 06:55:06,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6376554004569,TC-001/25-26/5635,2025-07-24 07:15:20,2099.0,1315.0,"TH-008-CLIBRU, TH-073-SMARTSIP",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6376580710489,TC-001/25-26/5636,2025-07-24 07:41:32,3598.0,1662.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6376630485081,TC-001/25-26/5637,2025-07-24 08:36:09,799.0,211.0,TH-037-MISTBRU,TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,Meta,customer_journey
gid://shopify/Order/6376685273177,TC-001/25-26/5638,2025-07-24 09:41:46,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF – DUP,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6376731508825,TC-001/25-26/5639,2025-07-24 10:31:59,2699.0,1673.0,TH-075-NAPDEN-L,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6376755560537,TC-001/25-26/5641,2025-07-24 11:08:43,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6376756641881,TC-001/25-26/5642,2025-07-24 11:10:43,2499.0,1233.0,"TH-008-CLIBRU, TH-103-K9HARNESS",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6376775549017,TC-001/25-26/5644,2025-07-24 11:45:28,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6376804548697,TC-001/25-26/5647,2025-07-24 12:39:18,2099.0,1121.0,TH-073-SMARTSIP,TH-097-CATHAM -PMF – DUP,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6376807825497,TC-001/25-26/5649,2025-07-24 12:45:56,6497.0,4213.0,"TH-097-WCATHAM, TH-037-MISTBRU, TH-007-FROLL, TH-008-CLIBRU",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6376827912281,TC-001/25-26/5651,2025-07-24 13:24:51,2399.0,1026.0,"TH-008-CLIBRU, TH-053-COAT-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6376866578521,TC-001/25-26/5653,2025-07-24 14:05:32,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6376892170329,TC-001/25-26/5654,2025-07-24 14:49:36,2099.0,788.0,TH-068-WILD-XL,TH-068-WILD - Alternate Twin,Tier 2 Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6376908390489,TC-001/25-26/5655,2025-07-24 15:19:41,449.0,194.0,TH-008-CLIBRU,,,,Direct,
gid://shopify/Order/6376966291545,TC-001/25-26/5656,2025-07-24 16:47:43,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6376978612313,TC-001/25-26/5657,2025-07-24 17:03:50,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6377002434649,TC-001/25-26/5658,2025-07-24 17:33:13,2097.0,812.0,"TH-037-MISTBRU, TH-008-CLIBRU, TH-010-PETWIP",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6377036087385,TC-001/25-26/5659,2025-07-24 18:11:26,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",ASC- PET SHOES,Broad + Website Vistiors (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6377163817049,TC-001/25-26/5660,2025-07-24 19:22:13,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6377189605465,TC-001/25-26/5661,2025-07-24 19:32:58,2199.0,846.0,"TH-008-CLIBRU, TH-063-SILBOO-XXL",,,,Direct,
gid://shopify/Order/6377428090969,TC-001/25-26/5662,2025-07-24 22:24:40,5698.0,4188.0,"TH-097-WCATHAM, TH-016-SIPBOT, TH-008-CLIBRU",TH-097-CATHAM -PMF,Luxury Buyers,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6377443623001,TC-001/25-26/5663,2025-07-24 22:36:27,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6377495199833,TC-001/25-26/5664,2025-07-24 23:17:04,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6377506308185,TC-001/25-26/5665,2025-07-24 23:25:53,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6377547104345,TC-001/25-26/5666,2025-07-24 23:58:20,1999.0,1012.0,"TH-008-CLIBRU, TH-012-SNUGBOO-M",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6377772580953,TC-001/25-26/5667,2025-07-25 02:47:05,549.0,196.0,TH-010-PETWIP,TH-012-SNUGBOO,Adventure Trekkers,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378125623385,TC-001/25-26/5668,2025-07-25 08:17:43,2499.0,1073.0,"TH-008-CLIBRU, TH-053-COAT-XXXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6378126409817,TC-001/25-26/5669,2025-07-25 08:18:39,2798.0,1156.0,"TH-037-MISTBRU, TH-068-WILD-L, TH-008-CLIBRU",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378130800729,TC-001/25-26/5670,2025-07-25 08:23:43,799.0,211.0,TH-037-MISTBRU,TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)) – Copy,TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,Meta,customer_journey
gid://shopify/Order/6378138959961,TC-001/25-26/5671,2025-07-25 08:32:41,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6378148921433,TC-001/25-26/5672,2025-07-25 08:45:06,799.0,211.0,TH-037-MISTBRU,TH-037-MISTBRU,TH-037-MISTBRU,TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378169991257,TC-001/25-26/5673,2025-07-25 09:09:48,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6378201120857,TC-001/25-26/5674,2025-07-25 09:50:42,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6378213015641,TC-001/25-26/5675,2025-07-25 09:57:52,2399.0,1098.0,TH-085-COMFORTCRIB-L-G,TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6378227466329,TC-001/25-26/5676,2025-07-25 10:09:34,5099.0,3639.0,TH-097-WCATHAM,TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6378231267417,TC-001/25-26/5677,2025-07-25 10:14:42,449.0,194.0,TH-008-CLIBRU,TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)) – Copy,TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,Meta,customer_journey
gid://shopify/Order/6378236215385,TC-001/25-26/5678,2025-07-25 10:22:41,1799.0,731.0,TH-012-SNUGBOO-XS,ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378237395033,TC-001/25-26/5679,2025-07-25 10:24:51,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6378240409689,TC-001/25-26/5680,2025-07-25 10:30:02,1818.0,606.0,"TH-080-ALOEDEO, TH-002-SKMISH",,,,Direct,
gid://shopify/Order/6378257875033,TC-001/25-26/5681,2025-07-25 10:59:39,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6378262626393,TC-001/25-26/5682,2025-07-25 11:08:03,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378263806041,TC-001/25-26/5683,2025-07-25 11:09:58,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6378264264793,TC-001/25-26/5684,2025-07-25 11:10:32,2199.0,905.0,TH-012-SNUGBOO-XL,ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378283892825,TC-001/25-26/5685,2025-07-25 11:45:15,1999.0,1184.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB Size (S)",TH-085-COMFORTCRIB,Urban Pet Parents,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6378290544729,TC-001/25-26/5686,2025-07-25 11:57:35,11793.0,6851.0,"TH-048-PLAYFEEDER, TH-008-CLIBRU, TH-051-LICKMAT, TH-066-SCOOP, TH-098-CALMQUENCH, TH-069-CATFEED, TH-040-MAZE, TH-082-FEEDSYNC",TH-082-FEEDSYNC,ICP Pet Parent,TH-082-FEEDSYNC__ET108_IM284,Meta,customer_journey
gid://shopify/Order/6378294804569,TC-001/25-26/5687,2025-07-25 12:05:23,799.0,211.0,TH-037-MISTBRU,TH-037-MISTBRU,TH-037-MISTBRU,TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378312892505,TC-001/25-26/5688,2025-07-25 12:39:47,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-012-SNUGBOO,ICP Pet Parent,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378324590681,TC-001/25-26/5690,2025-07-25 12:59:15,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",TH-085-COMFORTCRIB,Urban Pet Parents,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6378354671705,TC-001/25-26/5692,2025-07-25 13:36:21,1599.0,554.0,TH-076-GRIPEASE,,,,Direct,
gid://shopify/Order/6378373218393,TC-001/25-26/5693,2025-07-25 13:46:13,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD-New,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378409164889,TC-001/25-26/5694,2025-07-25 14:44:09,2298.0,1016.0,"TH-008-CLIBRU, TH-037-MISTBRU, TH-094-DUALGROOM",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378432888921,TC-001/25-26/5697,2025-07-25 15:16:16,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378485743705,TC-001/25-26/5698,2025-07-25 16:39:29,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6378520674393,TC-001/25-26/5699,2025-07-25 17:21:11,1999.0,1012.0,"TH-012-SNUGBOO-M, TH-008-CLIBRU",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378526539865,TC-001/25-26/5700,2025-07-25 17:28:12,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378531323993,TC-001/25-26/5701,2025-07-25 17:33:12,1899.0,725.0,TH-068-WILD-M,TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378555572313,TC-001/25-26/5702,2025-07-25 17:59:25,919.0,354.0,TH-003-NTTOSH,ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6378561110105,TC-001/25-26/5703,2025-07-25 18:05:20,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6378561470553,TC-001/25-26/5704,2025-07-25 18:05:37,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378587553881,TC-001/25-26/5705,2025-07-25 18:29:51,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-068-WILD,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378604658777,TC-001/25-26/5706,2025-07-25 18:44:02,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",TH-012-SNUGBOO,Adventure Trekkers,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378752147545,TC-001/25-26/5709,2025-07-25 20:41:33,1799.0,731.0,TH-012-SNUGBOO-XS,ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378784161881,TC-001/25-26/5710,2025-07-25 21:03:42,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6378794713177,TC-001/25-26/5711,2025-07-25 21:10:03,1799.0,682.0,TH-068-WILD-S,ASC- DOG SHOES,Broad Advantage+ (WILD),TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6378892230745,TC-001/25-26/5713,2025-07-25 22:09:57,3598.0,1856.0,"TH-008-CLIBRU, TH-075-NAPDEN-S",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6378914840665,TC-001/25-26/5714,2025-07-25 22:25:25,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6378924343385,TC-001/25-26/5716,2025-07-25 22:31:20,3998.0,1687.0,"TH-008-CLIBRU, TH-012-SNUGBOO-L, TH-058-CAPE-L",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6378927358041,TC-001/25-26/5717,2025-07-25 22:33:38,1799.0,682.0,TH-068-WILD-S,,,,Direct,
gid://shopify/Order/6378958061657,TC-001/25-26/5718,2025-07-25 22:55:35,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6378985914457,TC-001/25-26/5719,2025-07-25 23:15:00,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6379047583833,TC-001/25-26/5721,2025-07-25 23:57:39,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6379171577945,TC-001/25-26/5723,2025-07-26 01:14:52,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",TH-085-COMFORTCRIB,Urban Pet Parents,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6379658051673,TC-001/25-26/5724,2025-07-26 08:33:52,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",TH-085-COMFORTCRIB,Broad Advantage+,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6379700420697,TC-001/25-26/5725,2025-07-26 09:34:44,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6379712512089,TC-001/25-26/5727,2025-07-26 09:49:38,1799.0,682.0,TH-068-WILD-S,TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6379723980889,TC-001/25-26/5728,2025-07-26 09:53:15,1498.0,464.0,"TH-037-MISTBRU, TH-051-LICKMAT",,,,Direct,
gid://shopify/Order/6379742330969,TC-001/25-26/5730,2025-07-26 10:14:11,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6379745411161,TC-001/25-26/5731,2025-07-26 10:19:02,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6379765465177,TC-001/25-26/5732,2025-07-26 10:53:35,1799.0,682.0,TH-068-WILD-S,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6379767660633,TC-001/25-26/5733,2025-07-26 10:57:16,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6379767726169,TC-001/25-26/5734,2025-07-26 10:57:22,2299.0,1445.0,"TH-008-CLIBRU, TH-086-SEATCOVER",TH-086-SEATCOVER,Broad Advantage+,TH-086-SEATCOVER_ET117_IM258,Meta,customer_journey
gid://shopify/Order/6379770544217,TC-001/25-26/5735,2025-07-26 11:03:20,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6379773493337,TC-001/25-26/5736,2025-07-26 11:08:23,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",ASC- DOG SHOES,Broad Advantage+ (WILD),TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6379776245849,TC-001/25-26/5738,2025-07-26 11:14:24,1596.0,776.0,TH-008-CLIBRU,ASC- RAINWEAR,Broad Advantage+ (CAPE),TH-058-CAPE,Meta,customer_journey
gid://shopify/Order/6379783782489,TC-001/25-26/5739,2025-07-26 11:29:34,2199.0,826.0,TH-068-WILD-XXL,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6379786862681,TC-001/25-26/5740,2025-07-26 11:35:34,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6379790401625,TC-001/25-26/5742,2025-07-26 11:44:06,799.0,211.0,TH-037-MISTBRU,ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6379791056985,TC-001/25-26/5743,2025-07-26 11:46:02,699.0,271.0,TH-018-NAICUTFIL,Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6379803738201,TC-001/25-26/5745,2025-07-26 12:09:00,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6379809177689,TC-001/25-26/5746,2025-07-26 12:18:46,1899.0,725.0,TH-068-WILD-M,TH-012-SNUGBOO,Adventure Trekkers,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6379814453337,TC-001/25-26/5747,2025-07-26 12:28:52,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,Meta,customer_journey
gid://shopify/Order/6379817402457,TC-001/25-26/5748,2025-07-26 12:34:31,2199.0,1099.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XL",,,,Direct,
gid://shopify/Order/6379819368537,TC-001/25-26/5749,2025-07-26 12:37:11,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF – DUP,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6379819958361,TC-001/25-26/5750,2025-07-26 12:38:13,7598.0,4904.0,"TH-097-WCATHAM, TH-084-AQUAGLOW, TH-008-CLIBRU",ASC- COMFORTERS,Broad Advantage+ (CATHAM),TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6379831623769,TC-001/25-26/5752,2025-07-26 13:00:54,1398.0,483.0,"TH-037-MISTBRU, TH-005-AQCASHO",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6379853054041,TC-001/25-26/5754,2025-07-26 13:35:49,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",,,,Direct,
gid://shopify/Order/6379878711385,TC-001/25-26/5755,2025-07-26 13:53:03,1999.0,1059.0,TH-075-NAPDEN-M,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6379885789273,TC-001/25-26/5756,2025-07-26 14:06:38,449.0,194.0,TH-008-CLIBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-008-CLIBRU,Meta,customer_journey
gid://shopify/Order/6379886051417,TC-001/25-26/5757,2025-07-26 14:07:11,1799.0,831.0,TH-075-NAPDEN-S,ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6379886575705,TC-001/25-26/5758,2025-07-26 14:08:21,6097.0,2803.0,"TH-008-CLIBRU, TH-058-CAPE-M, TH-086-SEATCOVER, TH-012-SNUGBOO-M",ASC- PET SHOES,Broad + Website Vistiors (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6379891327065,TC-001/25-26/5759,2025-07-26 14:17:31,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
